text_id,text_en,label 
berarti kegiatan sosial etilang double dong,means that the social activities of the ethilang double please,1
"ditlantas polda kepri , etle juga berlaku bagi wna","Ditlantas Polda Kepri, Ethle also applies to foreigners",0
". pelanggar tertangkap etle di batam , siapsiap menunggu surattilang",". The violator was caught by Etle in Batam, ready to wait for Surattilang",1
"nah mantap ini . kamera yg dipakai untuk etle itu setau gw sih dah highspeed cam , jadi bisa face recognition , masalahnya kalau pada pakai helm gimana bisa gak geometri recognition jadi bisa hunting suspected .","well this great. The camera used for Etle is as far as I know, it's already highspeed cam, so it can be face recognition, the problem is if you use a helmet, how can it not be a geometry recognition so you can hunt suspected.",1
satlantas polres musi rawas melaksanakan sosialisasi etle dan aplikasi smart city dulur kito .,The Musi Rawas Regional Police Traffic Unit carried out the Etle Socialization and Smart City Dulur Kito application.,1
"vice president bank bri pram purnama berikan penghargaan kepada tujuh polda yang telah berperan aktif dalam pengembangan penegakan hukum berbasis digital yakni etle . penyerahan penghargaan pun didampingi direktur penegakan hukum korlantas polri , brigjen pol . aan suhanan .","Bank Vice President BRI Pram Purnama gave awards to seven Regional Police who had played an active role in developing digital -based law enforcement namely Etle. The award was also accompanied by the Director of Law Enforcement of the National Police Traffic Police, Brigadier General Pol. Aan Suhanan.",-1
"optimalkan etle , korlantas tidak ada peningkatan pelanggaran lalu lintas di jalanraya","Optimized Etle, Korlantas has no increase in traffic violations on Jalanraya",0
mor pn garib gharno etle vikas oo thyo,MOR PN GARIB GHARNO ETLE VIKAS OO THYO,0
"tidak ada etle , tapi tidak ada tiket manual , polres bekasi memilih untuk menegur pelanggar lalulintas","There is no etle, but there are no manual tickets, Bekasi Police chose to reprimand traffic violators",0
bhabinkamtibmas desa sambiroto cangkrukan kamseltibcar lantas bersama satlantas guna menghimbau masyarakat agar selalu mentaati peraturan lalu lintas dan sosialisasi tentang etle,Bhabinkamtibmas Sambiroto Village Cangkrukan Kamseltibcar Lantas together with Satlantas to urge the public to always obey traffic regulations and socialization about ETLE,0
jumlah pelanggaran yang ditindak melalui etle di polda bantenmeningkat,The number of violations dealt with Etle in the Banten Regional Police is increasing,0
"betul pungli memang sangat meresahkan masyarakat , maka dari itu dengan adanya etle ini merupakan terobosan yang bagus , agar terhindar dari pungli . keren semoga program ini berjalan dengan baik .","It is true that extortion is very disturbing to the community, therefore with this Etle is a good breakthrough, in order to avoid extortion. Cool, hopefully this program will run well.",1
bus nya kena tilang etle tuh,the bus has a ticket ethle,0
"awas stnk terblokir , ketahui cara mudah bayar denda etle lewat","Watch out for a blocked vehicle registration, know the easy way to pay the Etle fine",1
ada puluhan ribu pengendara kena tilang elektronik di daerah ini,There are tens of thousands of motorists hit by electronic tickets in this area,0
anggota satlantas polres kudus melaksanakan giat pembagian leaflet dan sosialisasi ops zebra candi dalam rangka menciptakan kamseltibcar lantas dengan mengedepankan kegiatan edukatif persuasif yang di dukung penegakan hukum menggunakan etle,Members of the Holy Police Traffic Unit carried out the active distribution of leaflets and socialization of OPS Zebra Candi in order to create Kamseltibcar then by promoting persuasive educational activities supported by law enforcement using ETLE,1
satlantas polres lampung selatan bakal terapkan etle di sejumlah lokasi,South Lampung Police Traffic Unit will apply Etle in a number of locations,0
"apa benar kalau hera nyetir selalu tidak pakai sabuk pengaman . biarin aja , kudoain etilang segera berlaku di smg","Is it true that Hera drives always not wearing a seat belt. Let it be, Kudoain Etilang will immediately apply to SMG",1
"gelar operasi zebra candi , polda jateng kedepankan etle dalam melakukan penindakan pelanggaran semarang polda jawa tengah menggelar operasi zebra candi mulai hari ini hingga dua pekan ke depan .","The title of Operation Zebra Candi, the Central Java Regional Police put forward Etle in carrying out the action of violations of the Semarang Central Java Regional Police held Operation Zebra Candi starting today for the next two weeks.",1
unit lantas polsek kintamani berikan teguran kepada pengendara sepeda motor yang tidak menggunakan helm . dalam kesempatan tersebut personil juga memberikan sosialisasi terkait etle tilang elektronik kepada masyarakat,The Kintamani Sector Police Lantas Unit gave a reprimand to motorcycle riders who did not use helmets. On this occasion the personnel also provided socialization related to Ethle Ticket Electronics to the public,0
berlakunya etilang ini merupakan solusi yg baik dr polri dlm upaya mencegah terjadinya pungli oleh oknum polisi,The enactment of this ethilang is a good solution from the National Police in an effort to prevent extortion by the police,1
"soal peniadaan tilang manual , korlantas siap maksimalkan peran etle dirgakkum korlantas polri brigjen pol aan suhanan","Regarding the elimination of manual tickets, the Korlantas is ready to maximize the role of the Ethle Dirgakkum Korlantas Polri Brigadier General Aan Suhanan",1
"siap rekam pelanggar lalu lintas di puncak , etle mobile sudah berlaku","Ready to record traffic violators at Puncak, Ethle Mobile is valid",1
giat dikmas lantas sosialisasi pemberlakuan penindakan pelanggaran berlalu lintas dengan etle,Enterprising Dikmas Then Socialization of Enforcement of Enforcement of Traffic Violations with Etle,0
sistem bayar tol tanpa henti bakal terkoneksi dengan tilang elektronik,Unrelenting toll payment system will be connected with electronic tickets,0
satlantas muara enim pasang kamera etle di dua titik,Satlantas Muara Enim Installing Etle Camera at Two Points,0
polisi ungkap tilang sistem etle timbulkan perilaku kesengajaan pelanggaran lalu lintas para pengendara kendaraan,The police revealed the ETLE system to cause the intentional behavior of traffic violations of the drivers,0
komisioner kompolnas sambut baik dan apresiasi kebijakan kapolri terkait etle,Commissioner Kompolnas welcomes and appreciate the policy of the National Police Chief Regarding Etle,0
satlantas bojonegoro incar pelanggar dengan kamera etle via bojonegoro,Satlantas Bojonegoro is aiming for violators with Etle Camera via Bojonegoro,0
cocok untuk lokasi etle,Suitable for Etle Location,1
guru besar ui sebut tilang elektronik bisa cegah pungli,Professor UI Call Electronic Ticket Can Prevent Extortion,0
harus pake helm ya kalo gak pake helm bakal ditilang polisi gak kena etilang gak,"You have to use a helmet if you don't use a helmet, the police will not be ticketed",0
mengenal etle toll trans sumatra km jalur adanb tanggal november tercapture terkonfirmasi,Get to know ETLE Toll Trans Sumatra KM Line Adanb on November is confirmed,1
jumlah dakgar lantas selama x jam yang tercapture kamera etle dan handheld,The amount of dakgar then during the x hour is captured by the Etle and Handheld cameras,0
data gar lantas tidak menggunakan safety belt yang tercapture kamera etle,Gar data then do not use a safety belt that is captured by Etle cameras,0
"merasa tak melanggar , tapi dapat surat tilang elektronik lakukan ini","Feeling not in violation, but got an electronic ticket",0
"mantap memang kapolri selalu melakukan hal yang membuat masyarakat takjub dengan tindakannya ini , semoga dengan adanya etilang tidak ada lagi anggota polri yang melakukan pungli","It is great that the National Police Chief always does things that make people amazed by this action, hopefully with the existence of Etilang there are no more members of the National Police who committed extortion",1
jenis pelanggaran yang bakal kena tilangelektronik,types of violations that will be subject to telepectronics,-1
"giat pemantauan arus lalu lintas kota pekanbaru melalui cctv rtmc , etle dan si talam manis presisi , di ruangan rtmc ditlantas polda riau . minggu malam","Enthusiastic monitoring of the traffic flow of Pekanbaru City through CCTV RTMC, Etle and Si Sweet Precision Talam, in the RTMC Room Ditlantas Riau Regional Police. Sunday night",1
"mulai oktober operasi zebra digelar , polisi kedepankan penindakan tilang elektronik","Starting October Operation Zebra was held, the police prioritized electronic ticketing action",1
begini cara bantah surat etilang jika anda tak langgar aturan lalulintas,Here's how to deny the ethilang letter if you do not violate traffic rules,0
"gua pernah , kurang lebih intinya gini gua ga bakal jalan kalo elu ga pake helm . kalo mau jalan pake helm . ga pake , kasih gua cepe dulu . jagajaga kalo gua kena tilang elektronik . pilih mana kak tentunya dengan bahasa yang sopan yaa . di atas cuma pengandaian","I've ever, more or less the point like this I won't walk if you don't use a helmet. If you want to walk using a helmet. don't use it, give me fast first. Jagajaga if I get electronic tickets. Choose which sis of course with polite language. On top of only the presupposition",1
lagi ketemu plat mobil ditutupi akrilik hitam . mengakali tilang elektronik halo bagaimana nih,Again found a car plate covered with black acrylic. out of Hello electronic ticket,-1
data gar lantas tidak menggunakan helm yang tercapture kamera etle,Gar data then do not use a helmet that is captured by Etle cameras,0
tilang elektronik atau damai yaa sama ajee,electronic or peaceful ticket with Ajee,1
warning pengendara nakal titik kamera etle terpasang di kota bengkulu,Warning Naughty Rider Camera Point Etle Installed in the City of Bengkulu,-1
semua pelanggaran lalu lintas alihkan ke tilang elektronik biar polisut kelojotan mati ga bisa damai,All traffic violations are transferred to electronic tickets so that the pattern of death can not be peaceful,1
personil lalu lintas polres badung melaksanakan teguran secara humanis kepada masyarakat yang tidak mempergunakan helm . .,Badung Police Traffic Personnel carry out humanist reprimands on people who do not use helmets. .,0
"kamera etle makin banyak , jangan lakukan hal ini","Etle cameras are more and more, don't do this",1
operasi kepolisian dengan sandi zebra lodaya di jajaran polresta cirebon akan digelar selama empat belas hari tmt sd oktober dengan melaksanakan gakkum lantas melalui etle mobile dan teguran pada prioritas pelanggaran .,Police operations with Sandi Zebra Lodaya in the ranks of Cirebon Police will be held for fourteen days of October SD by carrying out Gakkum then through Etle Mobile and reprimands on the priority of violations.,0
"kepala bidang humas polda bali , kombes stefanus satake bayu setianto menjelaskan terkait surat tilang elektronik salah alamat yang viral di sosial media . ia menjelaskan , pihak yang menerima surat tilang nyasar bisa mengembalikan . surat tilang itu bisa disampaikan ke ditlantas","The Head of Public Relations of the Bali Police, Kombes Stefanus Satake Bayu Setianto explained that related to the electronic ticket, the wrong address was viral on social media. He explained, those who received a stray ticket could return. The ticket can be submitted to Ditlantas",-1
dirlantas polda aceh ajak wartawan sosialisasi dan edukasi masyarakat terkaitetle,Dirlantas Aceh Regional Police invited reporters to socialize and education in the community related,0
"sosialisasi kasat lantas muara enim akp suwandi s . h . , kepada bhabin tentang etle dan aplikasi smartcity dulur kito","Socialization of Kasat Then Muara Enim AKP Suwandi S. h. , to Bhabin about Ethle and Smartcity Dulur Kito application",0
"sebulan disosialisasikan , mulai hari ini tilang etle diberlakukan lewat","a month is socialized, starting today the Etle ticket is implemented through",0
"polda jawa tengah sedang akan melakukan uji coba pelaksanaan tilang etle menggunakan drone atau pesawat tanpa awak . live sesaat lagi di elshinta semarang fm bersama dirlantas polda jateng , kombespol agus suryonugroho","The Central Java Regional Police are going to conduct a trial for the implementation of the Etle ticket using drones or unmanned aircraft. Live in a moment at Elshinta Semarang FM with the Central Java Regional Police Dirlantas, Kombespol Agus Suryonugroho",1
"polantas bojonegoro maksimalkan etle , tegur pelanggar yang tidak tertib","Polantas Bojonegoro Maximizes Etle, scolding violators who are not orderly",0
apresiasi kebijakan kapolri terhadap tilang elektronik suatu kebijakan yang preventive terhadap pungli korupsi,appreciation of the National Police Chief for electronic tickets for a policy that preventively against corruption extortion,0
polda jawa tengah jateng akan melakukan uji coba tilang menggunakan pesawat tanpa awak atau drone dalam sistem electronic traffic law enforcement etle .,Central Java Regional Police will conduct a ticket trial using an unmanned aircraft or drone in the Electronic Traffic Law Enforcement Etle system.,0
polisi di jombang hanya berlakukan tilang berbasis elektronik,Police in Jombang only apply electronic -based tickets,0
kamera tilang elektronik akan dipasang di titik yang belum termonitor .,Electronic ticket cameras will be installed at a point that has not been monitored.,0
"sengaja mencopot pelat nomor untuk hindari etle , bakal ditindak tegas banyak pengendara di probolinggo yang melepas pelat nomor untuk menyiasati tilang elektronik . begini tanggapan korlantas .","Deliberately removing number plates to avoid Etle, will be dealt with firmly on many motorists in Probolinggo who release number plates to get around electronic tickets. This is the response of Korlantas.",1
jumlah dakgar lantas selama x jam yang tercapture oleh kamera etle,the amount of dakgar then during the x hour which is captured by the Etle camera,0
"jangan kaget , ini setoran tilang meningkat setelah diberlakukan etle","Don't be surprised, this ticketing deposit has increased after being enforced ETLE",1
"inovasi terbaru tilang elektronik etle , bisa tahu pemotor enggak punya sim , siapsiaplah","the latest innovation of electronic ticketing etle, you can know that motorbikes don't have a SIM, be prepared",1
kamera etle catat . pelanggar lalu lintas sejak tilang manualditiadakan,Etle camera records. traffic violators since manual tickets are carried out,0
satlantas polresta bandung akan menerapkan penegakan hukum terhadap pelanggar lalu lintas secara elektronik etle electronic traffic law enforcement di wilayah hukum polresta bandung mulai tanggal desember dantertib berlalu lintas,Satlantas Polresta Bandung will implement law enforcement against traffic violators electronically Etle Electronic Traffic Law Enforcement in the jurisdiction of the Bandung Police Starting from December and Traffic Dantertib,0
baru kali ini kena tilang elektronik,This is the first time I got an electronic ticket,1
membaca berita indonesia . pelanggar terekam kamera etle selama libur nataru klik untuk lihat kontennya,"Read Indonesian News. violators were recorded by Etle cameras during the Nataru holiday, click to see the content",0
"kasubag pembinaan kejari bireuen bapak muntasar , s . h , m . h bersama petugas etilang mengikuti pelatihan fitur baru aplikasi etilang .","Head of Subdivision of Bireuen Kejari Development Mr. Muntasar, s. H, M. H together with eternulars attended the new features training for the Etilang application.",1
"untuk informasi , beberapa waktu lalu melakukan pembayaran etilang lewat salah satu marketplace . eh petugasnya minta fotocopyan bukti pembayarannya .","For information, some time ago made an Etilang payment through one of the marketplaces. Eh the officer asked for a photocopy of proof of payment.",0
data gar lantas menggunakan hp saat berkendara yang tercapture kamera etle,Gar data then use a cellphone when driving a camera ethle captured,0
"pengoperasian etle mobile anggota turjagwali sat lantas polres blitar melaksanakan kegiatan patroli jalur rawan laka , dan penindakan pelanggaran menggunakan etle mobile incar di jalan raya kanigorogarum . stop pelanggaran stop kecelakaan","The operation of Etle Mobile Members of the Turjagwali Sat Lantas Blitar Police Station carried out patrol activities prone to laka, and violations using Etle Mobile targeting on Jalan Raya Kanigorogarum. Stop Violation Stop Accident",0
"polisi dilarang tilang manual , ribuan kamera etle pelototi pengendara nakal","Police are prohibited from manual tickets, thousands of Etle Pelototi Camera Naughty Rakers",-1
"etle mulai diterapkan satlantas polres pekalongan , pengendara diminta tertib berlalu lintas","Etle began to be implemented by the Pekalongan Police Traffic Unit, the driver was asked to be orderly in traffic",0
"dengan pengalihan tilang manual ke etle ini benar membantu proses penilangan tanpa ada pungli , terobosan baru yang diluncurkan oleh pak ini hebat","With the transfer of manual tickets to Etle, it really helps the process of disappearing without extortion, a new breakthrough launched by Pak is great",1
jenis pelanggaran yang bakal kena tilangelektronik,types of violations that will be subject to telepectronics,-1
anyay ni pipudi khoti vage etle chinta thay k amari mehnat nu su . ek kam kar tu mne tari pdf aap hu tne mari aapis pi check kari lai aapde . me ou attempt kari vdhu marks melvya or tu khoti pipudi vgade,Anyay Ni Pipudi Khoti Vage Etle Chinta Thay K Amari Mehnat Nu Su. Ek kara tu mne dance pdf aap hu tne let's go aapis pi check curry aapde. Me Ou Attempt Kari Vdhu Marks Melvya or Tu Khoti Pipudi Vgade,0
data gar lantas yabg tercapture oleh kamera etle mobile handheld,GAR data then captured by the Etle Mobile Handheld camera,0
akhirnya ada juga yg gak perlu etilang,finally there are also those who don't need to be eternal,0
"apakah kebijakan tilang elektronik bisa mengatasi pungli dan pelanggaran lalu lintas simak pembahasannya dlm klinik otomotif sonora bersama bebin djuana sabtu , oktober . youtube sonora fm streaming","whether electronic ticket policy can overcome extortion and traffic violations see the discussion in the Sonora Automotive Clinic with Bebin Djuana Saturday, October. YouTube Sonora FM Streaming",0
dirgakkum korlantas polri brigjen pol aan suhanan bersama dirregident korlantas polri brigjen pol yusri yunus menghadiri launching etle mobile dan aplikasi pendukung pelayanan publik polda metro jaya . selasa desember .,Diridakkum Korlantas Polri Brigadier General Aan Suhanan together with Dirgident Korlantas Polri Brigadier General Yusri Yunus attended the Launching Etle Mobile and Supporting Applications for Public Services of the Jakarta Metropolitan Police. Tuesday December.,1
"nah lo , motor yang enggak pakai pelat nomor buat hindari tilang etle bakal dikandangin","Well, lo, a motorbike that doesn't use a number plate to avoid the ETLE ticket will be in the way",0
ditlantas polda kepri terima penghargaan pengembangan etleterbaik,Ditlantas Polda Kepri Receives Award for EtleterBasan Development,0
"tindak pelanggaran lalin , korlantas maksimalkan ratusan kamera etle","acts of traffic violations, Korlantas maximized hundreds of Etle cameras",0
ke batang dirlantas polda jateng inspeksi etle ke satlantas koran online pekalongan dan sekitarnya berita pekalongan,to the Batang Dirlantas Polda Central Java Inspection Etle to the Pekalongan Online Newspaper Satlantas and Pekalongan News,0
"razia lewat tanda kena tilang elektronik etle , segera cek status kendaraan bisa lewat hp lewat","Raids Through Electronic Electronic Ticket Signs, immediately check the status of the vehicle can be via cellphone",0
personil lalu lintas polres badung melaksanakan teguran secara humanis kepada masyarakat yang tidak mempergunakan helm . .,Badung Police Traffic Personnel carry out humanist reprimands on people who do not use helmets. .,0
"sepekan , pengendara terjaring tilang etle camera mobile di kota padang , kombes pol hilman didominasi kendaraan rodadua","A week, the driver was netted by the Etle Camera Mobile ticket in the city of Padang, Kombes Pol Hilman was dominated by Rodadua vehicles",0
tilang elektronik biar kapok,electronic tickets to give up,0
ganjil genap menjadi pelanggaran terbanyak yang tertangkap kamera etle mobile di jakarta .,Even odd is the most violation who was caught by Etle Mobile camera in Jakarta.,1
waspada mulai hari ini etle mobile akan warawiri di kawasan ibu kota,Alert starting today Etle Mobile will be warawiri in the Capital City area,0
"kapolri instruksikan polantas tak lagi tilang manual , tapi pakai etle","The National Police Chief Instructing Polantas is no longer a manual ticket, but uses ETLE",0
"wahh , ternyata masih banyak yang belum tau dengan etle . electronic traffic law enforcement merupakan program dari korlantas polri implementasi teknologi mencatat berbagai pelanggaran lalu lintas secara elektronik .","Wahh, apparently there are still many who don't know Ethle. Electronic Traffic Law Enforcement is a program of the National Police Korlantas Implementation of Technology recording various traffic violations electronically.",1
"ternyata selain tilang elektronik , skrg aturan lampu lalu lintas juga di ubah ya","It turns out that in addition to electronic tickets, now the rules of traffic lights are also changed",0
"catat , ini ruas tol yang dipasang kamera etle","note, this is the toll section installed by the ETLE camera",0
jumlah dakgar lantas selama x jam yang tercapture kamera etle dan handheld,The amount of dakgar then during the x hour which is captured by the Etle and Handheld camera,0
korps lalu lintas korlantas polri akan menggunakan fitur face recognition atau pengenalan wajah untuk mengidentifikasi pengendara yang mencopot pelat nomor demi menghindari kamera tilang elektronik atau etle . polri akan meneruskan temuan tersebut ke satuan kerja yang ber,The Traffic Corps of the Polri Corlantas will use the Face Recognition feature or face recognition to identify motorists who remove the number plates in order to avoid electronic or etle ticketing cameras. The National Police will continue the findings to the work unit,0
polda metro jaya mengatakan teknologi kamera etle akan berkembang hingga bisa mendeteksi pengendara yang tak punya surat izin mengemudi sim . baca artikel selengkapnya di,Polda Metro Jaya said Etle camera technology will develop until it can detect motorists who do not have a license to drive a SIM. Read the full article on,1
ciri ciri kamera etilang itu yg ada panel box di tiangnya . kalo gak ada kyk gitu fungsinya cuma buat mantau,Characteristics of the Etilang Camera that has a panel box on the pole. if there isn't any such functions just to monitor,0
"nah , bagaimana sih sebenarnya mekanisme tilang elektronik ini yukk simak info berikut ini","Well, how the heck is this electronic ticket mechanism, let's see the following info",0
ditlantas polda bengkulu blokir stnk pelanggar etle,Ditlantas Polda Bengkulu Block STNK Violators Etle,0
pemasangan lampu etle,installation of etle lamps,0
ribuan stnk diblokir karena tidak bayar denda etle,Thousands of STNKs were blocked because they did not pay for Etle's fine,1
ditlantas polda metro jaya tengah mengembangkan electronic traffic law enforcementetle agar dapat mendeteksi pengendara yang tidak memiliki sim melalui teknologi deteksi wajah .,Ditlantas Polda Metro Jaya is developing Electronic Traffic Law Enforcementetle in order to detect motorists who do not have a SIM through facial detection technology.,0
kapolri jenderal listyo sigit resmi meniadakan tilang manual di jalan raya . sebagai gantinya tindakan pengendara yang melanggar lalu lintas nantinya akan dilkakukan menggunakan sistem etle . fdl,National Police Chief Gen. Listyo Sigit officially eliminated manual tickets on the highway. Instead the actions of motorists who violate traffic will later be carried out using the ETLE system. FDL,0
data gar lantas menggunakan hp saat berkendara yang tercapture kamera etle,Gar data then use a cellphone when driving a camera ethle captured,0
"mbak , dikasih helm sama ojolnya itu dipake . ntar klo ojolnya kena etle kasihan bapaknya . lek rambut mu sek basah yo keringin dulu baru order ojol . atau sediain helm sendiri .","Ma'am, given a helmet and ojol it was used. later if the ojol is hit by Etle Poor his father. Your hair lek is wet yo yo want to first order ojol. or your own helmet.",1
"tidak ada tilang manual , polda bengkulu utamakan penerapan tilang etle","There is no manual ticket, Bengkulu Regional Police prioritize the application of ETLE tickets",0
"hadapi pengendara nakal , polda metro jaya perkuat etle mobile","face naughty motorists, Polda Metro Jaya Strengthens Ether Mobile",-1
"tilang manual disebut cuma untungkan oknum , penerapan etle jadi program polri lawan kemapananpolisi","Manual tickets are called only profitable, the application of ETLE is the National Police program",0
polisi meminta masyarakat berhatihati dengan modus penipuan yang mengatasnamakan sistem tilang elektronik melalui aplikasi pesan singkat whatsapp .,The police asked the public to be trained with a mode of fraud in the name of the electronic ticket system through the WhatsApp short message application.,0
pelayanan etle di gedung pelayanan terpadu polresta banyumas .,Etle Services in the Integrated Service Building of Banyumas Police.,0
sosialisasi etle dan aplikasi smart city banyuasin dulur kito,ETLE Socialization and Smart City Application Banyuasin Dulur Kito,1
"oh gituu , skrng balik lg ke realita nya udh ada belum dijalan desa dikota aja etilang belum menyeluruh , terlepas dr dimana etilang ada , kalo gamau d tilang tertib lalu lintas aja . topiknya kan bahas berita diatas soal warga yg lepas nopol","Oh I see, now back to the reality there hasn't been on the village road in the city, the city is not comprehensive, regardless of where etikeng is there, if it's not an orderly traffic ticket. The topic is to discuss the news above about the people who are off the number",0
"etle , berasa disko kalo ketemunya di jalan ramai . sobatsobat silinder tidak suka dengan fasilitas ini .","Etle, it feels disco if you meet on the road. Sobatsobat cylinder does not like this facility.",0
"betul sekali pak , tapi berikan juga efek jera kepada masyarakat yang tidak taat aturan . contohnya lalu lintas kalau memang melanggar yang langsung foto aja pakai etle mobile jangan edukasi lagi . terlalu banyak pak pelanggar lalu lintas","That's right, sir, but also give a deterrent effect to people who do not obey the rules. For example traffic if it violates those who just take photos using ETLE Mobile, don't education anymore. Too many traffic violators",1
korlantas polri akan memaksimalkan penggunaan kamera tilang elektronik atau etle dan kendaraan listrik untuk pengamanan dan penjagaan di acara presidensi g di bali . sinergi jaga kondusifitas,The National Police Korlantas will maximize the use of electronic or etle ticketing cameras and electric vehicles for security and guard at the G Presidency event in Bali. Synergy Maintain conduciveness,0
"kebijakan yang bagus pak , dengan adanya etle ini semoga bisa membantu untuk menghilangkan pungli , karena adanya pungli memang menjadi salah satu keresahan masyarakat . semoga kebijakan ini bisa diterapkan dengan baik","A good policy, sir, with this Etle, hopefully it can help to eliminate extortion, because the existence of extortion has indeed become one of the public's unrest. Hopefully this policy can be implemented well",1
lg bija ut ma che j pn tya bjp j che etle lootva ma kai vadho che j nai . ane ha lg che to pn aaje top city jya vdhare cctv camera che ema delhi j che,LG BIJA UT MA CHE J PN TYA TYA BJP J CHE ETLE LOUTVA MA KAI VADHO CHE J NAI. I ha lg Che to Pn Aaje Top City Jya Vdhare CCTV Camera Che Ema Delhi J Che,1
"dasarnya udah banyak akal bulus juga mau dilarang atau dibikin kek manapun tetep gabisa . tuh liat kota mana tuh yang diberlakukan etilang , malah kompakan cabut plat nomer .","Basically, a lot of mind is also willing to be prohibited or made to anywhere but can't. See which city is imposed by Eternilang, instead compact the plate of the license plate.",1
dirlantas polda aceh ajak wartawan sosialisasi dan edukasi masyarakat terkait etle,Aceh Regional Police Dirlantas Invites Journalists to Socialize and Education Community related to Etle,0
kapolda aceh lihat langsung sistem tilangetle,Aceh Regional Police Chief See directly the Tilangetle system,1
"tilang elektronik mulai berlaku di bandung minggu , desember pengendara mobil dan motor yg mau pergi ke coffee shop agar waspada dan hatihati","Electronic tickets come into force in Bandung Sunday, December drivers of cars and motorbikes who want to go to the Coffee Shop to be alert and carefully",-1
"banyak yang belum tahu , ini pelanggaran yang direkam kamera etle beserta dendanya selengkapnya klik tautan berikut ini","many do not know, this is a violation recorded by Etle cameras and their full fine, click the following link",1
selama libur natal sebanyak . kendaraan terjaring tilangelektronik,During the Christmas holidays as much as. vehicles are netted to electronic,1
"achievement hari ini nyetir mobil pp driyorejo grand city mall sendirian , walaupun nanti kayaknya dapet tilang elektronik","Achievement today driving a PP Driyorejo Grand City Mall car alone, although later it seems to get an electronic ticket",1
pataka sosialisasi etle,Pataka Etle Socialization,0
pangdam jaya hadiri launching etle mobile dan aplikasi pendukung pelayanan publik di polda metro jaya,Pangdam Jaya Attend Launching Etle Mobile and Supporting Applications for Public Services in Polda Metro Jaya,1
tilang manual kembali diterapkan polda metro jaya di sejumlah ruas jalan yang tidak tersedia electronic traffic law enforcement etle . tilang manual ini menyasar empat pelanggaran aturan lalu lintas .,The manual ticket was again applied by the Jakarta Metropolitan Police on a number of roads that were not available Electronic Traffic Law Enforcement Etle. This manual ticket targets four violations of traffic rules.,-1
bhabinkamtibmas polsek pulau raja aipda iwan menghimbau kepada masyarakat agar mendownload aplikasi super polri app di play store untuk mendapatkan pelayanan online sbb . pengaduan masyarakat . sim online . pengurusan stnk online . tilang online etle . sphp online,Bhabinkamtibmas Pulau Raja Aipda Iwan Sector Police appealed to the public to download the Super Polri App application in the Play Store to get online services as follows. Community complaints. Online SIM. ONLINE STNK MANAGEMENT. Online Ticket Etle. SPHP Online,1
sebanyak tilang online dikeluarkan di batam lewat,As many tickets online issued in Batam passing,1
"problem ketidaknyamanan selain sampah adalah para perokok , yang njajan dan jalan di banyak spot . untuk sampah perlu diperbanyak spot tempat sampah sdsngkan untuk perokok disediakan tempat khusu dan kedua hal itu klau diatas sanksi smcam etle .","Problems of discomfort besides garbage are smokers, who are njajan and the road in many spots. For garbage, it is necessary to reproduce the SDSngkan trash spot for smokers provided solemn places and both things are above the SMCAM ETLE sanctions.",1
"saya setuju banget sih sama hal ini pak , membuat etle demi meniadakan pungli","I really agree with this, sir, making Ethle to eliminate extortion",1
"sejauh ini , sudah ada etle statis yang terpasang di wilayah hukum polda metro jaya . pada tahun depan , diperkirakanterdapat penambahan titik baru .","So far, there has been a static etle installed in the Metro Jaya Regional Police jurisdiction. Next year, it is expected that there will be additional new points.",1
jalan berlobang besar di sekitar lampu apil yg ada cctv etle nya . pada ngindarin lobang malah dipoto pake etle etle nya tdk cerdas,Large hollow roads around the Apil lights with CCTV Etle. on the hole ngindarin instead of the photo using the etle etle is not smart,1
"ya itumah kan kasus di jkt lalu viral di hujat otomotif , motor aerox tapi pake plat mobil cuman kasusnya blm kena etle gatau kepikiran ga sama kopi susu , kan bisa baca jadi pinter , gabisa baca jadi po sebagian text hilang","Yes, it's a case in JKT and then viral in the automotive blasphemous, aerox motorbike but using a car plate, the case is not etle, I don't think it's the same as milk coffee, you can read it so smart",1
"pengganti tilang manual , polda metro jaya siapkan etlemobile","Substitute for Manual Tickets, Metro Jaya Regional Police Prepares Etlemobile",0
"bego banget , lewat depan polisi pake knalpot racing . semoga ga kena etilang","Very stupid, through the front of the police using racing exhaust. I hope I don't get eternal",-1
"pasti ga bisa etilang via pantauan cctv doang , ngeri nanti kesambar petir hilang rekamannya .","Surely it can't be proud via CCTV monitoring, horrified later about the picture of lightning loss of recording.",1
"giat pemantauan arus lalu lintas kota pekanbaru dan etle , melalui cctv rtmc ditlantas polda riau . minggu pagi","Active Monitoring Traffic Flow of Pekanbaru City and Etle City, through CCTV RTMC Ditlantas Riau Regional Police. Sunday morning",-1
"tahukah kamu apa yang membedakan tilang elektronik atau etle dengan tilang manual selain perangkat yang digunakan , ternyata masih ada lagi loh yuk simak postingan di atas supaya kamu makin tahu","Did you know what distinguishes electronic tickets or etle from manual tickets other than the device used, it turns out there are still more let's see the post above so you know more about you",1
mungkin ini malah aman dari etilang,maybe this is even safe from ethilang,1
tilang elektronik sdh berlaku lo . tp bayarnya saat anda memperpanjang stnk . jd jgn takut kl gd duit saat ini . ngutang smp perpanjangan srt yaaku sdh alami .,"Electronic ticketing has been valid. but pay when you extend the vehicle registration. So don't be afraid of the current money. I owe the junior high school extended SRT, yes, I have experienced it.",1
