text_id;text_en;label
giat kampanye sosialisasi etle electronic traffic law enforcement masyarakat kota prabumulih selasa oktober;enterprising campaign ethle electronic traffic law enforcement community prabumulih city tuesday october;0
ikut denda tilang elektronik ingin langgar lalu lintas;participate in electronic ticketing fines want to violate traffic;0
maneh pernah teu saku dikaradahan ku brigez tah kamera tilang elektronik ge boga kuat kitu;maneh never pocket pocket in the court brigez tah tah electronic camera camera ge boga strong kitu;1
polri guna fitur kenal wajah identifikasi kendara copot pelat;polri for the facing features of knowing the face identification of kendara takes the plate;0
tuju banget soal etilang deh pak dari dukung transformasi digital etilang fungsi cegah ada pungli jalan laku oknumoknum polisi;really aimed at eternulang, sir, from supporting the digital transformation of etilang, the function of preventing there is an extortion;1
balada etilang stop tilang tempat no pungli polri siap layan lindung ayom masyarakat cipta jawa timur tertib lalu lintas;balaradi etikeng stop ticket place no pungli polri ready to layan protrocious people of cipta east java cipta traffic;1
tilang elektronik etle mulai laku bagai daerah masih banyak hanya tunggu surat tilang ke rumah padahal suzuki family cek sendiri simak info bawah yuk;electronic ticketing etle began to sell like a lot of regions, there were still many wait for the ticket to the house even though the suzuki family check yourself, see the info below;1
padahal mah mending banyak kamera etle jalur busway sama lampu merah;even though it's better to have a lot of busway line cameras and red lights;1
gw dukung banget ni jd kan klo etilang polisi gak perlu repot bikin cegat yg bikin banyak orang sebel krn pas buru malah diberhentiin;i really support this, right if the police don't need to bother making a hack;1
tugas siap ditlantas polda sumbar tilang elektronik pakaihp;task ready for ditlantas polda west sumatra electronic ticket using hp;1
bayar denda etilang musti antri lama ya;pay a fine of ethilang must be queued for a long time;1
mobile etle bakal sasar langgar ruas jalan tol;mobile etle will salang langgar toll road section;0
kasat lantas polres lombok tengah akp putu gde caka p r s i k kanit tujawali ipda m alwan wijaya s h damping tim korlantas polri survei lokasi pasang cctv etle electronik traffic law enforcement cctv fix anality cctv monitoring wil loteng;kasat lantas central lombok regional police akp putu gde caka p r s i k kanit tujawali ipda m alwan wijaya s handle korlantas team survey survey location cctv etle electronic traffic law enforcement cctv fix fix anality cctv monitoring wil loteng;0
terap sistem bayar jalan tol nontunai nirsentuh bayar tol henti koneksi tilang elektronik;terporns of nontamai nirsu toll road pay system to pay toll stop electronic ticket connection;0
balada etilang stop tilang tempat no pungli wujud polri presisi menindaklanjuti arah kapolri jenderal polisi listyo sigit prabowo kait stop pungli;balladi etop stop ticket place no pungli the form of the national police precision follows up on the direction of the national police chief general police listyo sigit prabowo kait stop pungli;1
dishub polresta pati optimalisasi guna tilang elektronik patinews asli;pati pati police transportation agency for optimization for original patinews electronic ticket;1
kalau kena etle kasi ownernya wkwk;if you get the ethle, the owner is wkwk;0
polresta bandar lampung tilang elektronik kendara polisi;polresta bandar lampung police electronic ticket kendara police;0
sejak kapan depan kampus pasangin etilang hey gabawa helm kget bgt tiba udh pasang pdhl kampus cma mo jajan aja;since when in front of the campus, install etilang hey, gabawa, the helmet kget, i have arrived at the cma cma campus, just snack;0
kan tilang elektronik tugas foto kalo ndak mau buka kaca kok malah main rusak memang sanggup ganti paling bilang ulah oknum;the electronic ticket is a photo task if you don't want to open the glass, but instead you play damaged it is able to replace the most tantrum;1
tehnolohi kslo ketemu etle mbrodot;tehnolohi kslo meet etle mbrodot;0
samasama akun kasih teman soal yg biasa juga kena etle sama om elon;same is a friend's account, the usual question is also hit by etle with om elon;-1
gw sih tuju tilang elektronik daerah yg wajib tertib lalu lintas sekarang brutal lama bakal tertib kok manusia indon bagus kok atur klo lemah pelan baik lah;i go to the regional electronic ticket that must be orderly traffic now, brutal for a long time, how come it's an orderly man, how come it's good, how come it's weak slowly;-1
kena etle x nopol kloning orang tanggung jawab mohon tindak laku sistem etle mohon kembang simpan database nopol yg klon;hit by etle x nopol cloning people responsibility please actions etle system please save the nopol database database klon;0
data gar lantas guna safty belt tercapture kamera etle;data gar then guna safty belt is captured by etle camera;0
bhabinkamtibmas polsek plakat tinggi aipda syahrin sidik aipda eko prasetyo damping personil porles muba giat sosialisasi etle;bhabinkamtibmas polsek tinggi high aipda syahrin sidik aipda eko prasetyo dampung porles muba personnel etle socialization;1
kabag log sama kasi was cek kontrol kerja etle;head of logam and kasi was check etle work control;0
semua damai manual gak etle;all peaceful peaceful peace;1
langkah yg patut apresiasi gencar trus dgn ada etilang pak masyarakat tau paham;steps that should be appreciated intensely and then with eternilang, the community knows understanding;1
sekali pake cctv kayak etle tiap kalisungai rekam muka foto kirim rumah suruh bayar denda krn buang sampah sembarang;once using cctv like etle every time you are recording face to send a house, send a house to pay for a fine because of littering;1
jangan bingung tilang manual hapus yuk simak cara urus tilangelektronik;don't be confused manual ticketing delete let's see how to take care;-1
hindar jenis langgar jika mau kena tilang etle;avoid the type of langgar if you want to get a ticket;0
makin bnyk skrng lampu merah yg berani terang g pake helm pak ada solusi misal tilang elektronik ngelink apk bayar pajak mtr jadi pas orang beli tau motor ada denda tilang gala tilang nya dgn foto langsung stop foto;the more many red lights that dare to be brightly using a helmet, sir, there is a solution, for example an electronic ticket, ngelinking apk paying taxes, so when people buy or know motorbikes there are fines for ticket tickets with photos directly stop photos;1
meski tidak laku tilang manual sudah alih etle polisi tetap henti kendara guys ikut jelas lengkap;even though the manual ticket has not been sold, the police have still stopped the vehicle, guys.;0
data garlantas guna hp kendara tercapture kamera etle;garlantas data for hp kendara is captured by etle camera;0
denda hingga rp juta jenis langgar kenaetilang;a fine of up to rp;1
kendala anggar bondowoso milik kameraetle;cameetle bondowoso bondowoso fencing constraints;0
keluh kesah korban tilang elektronik nyasar tak langgar jadi ikut ribet;complaints of the victims of the stray electronic ticket did not break so it was complicated;-1
efektif polisi perlu sosialisasi etilang lebih masif;effectively the police need to be more massive etiquette socialization;1
kena etle apa gmn dit;what else do you have;0
data gar lantas etle jalan tol trans sumatra;data gar then the trans sumatra toll road etle;0
daftar besar denda tilang etle tak pakai helm kena ratus ribu rupiah;a large list of etle ticketing fines not wearing a helmet hit by hundred thousand rupiah;1
hari pertama guna etle mobile polres tangsel temu langgar;first day for ethle mobile tangsel police station temu langgar;1
balada etilang stop tilang tempat no pungli wujud polri presisi menindaklanjuti arah kapolri jenderal polisi listyo sigit prabowo kait stop pungli;balladi etop stop ticket place no pungli the form of the national police precision follows up on the direction of the national police chief general police listyo sigit prabowo kait stop pungli;1
lampu merah yg mau arah fly over menteng sering bgt tuh pdhl dstu ada cctv etilang knp msh tilang fisik;the red light that wants the direction of fly over menteng is often so there is a cctv etilang, why is it still a physical ticket;1
sempat lihat langsung alur tindak tilang elektronik etilang laku tugas polda metro jaya;had a chance to see the flow of electronic tickets for the metro jaya police task;0
kasat lantas polrestabes surabaya ikut live dialog implementasi etle mobile metro tv;kasat lantas polrestabes surabaya join live dialogue implementation of etle mobile metro tv;1
polres lubuklinggau mus rawas launcing etle polres mus rawas lubuklinggau launching operasi etle beberapa ruas jalan launching sama ditlantas polda sumsel;lubuklinggau regional police station rawas launte etle mus mus rawas lubuklinggau launching etle operations several launching roads with ditlantas polda sumsel;0
sanksi blokir kena etle tidak konfirmasi sanksi blokir stnk nanti;sanctions to block ethle do not confirm sanctions to block stnk later;0
giat sosialisasi etle;etle socialization enterprises;0
bilangin pilot pesawat negara sahabat min kalo mari etilang jadi jangan geber geber takut kena tilang kasi kalau tiba tiba surat tilang aja rumah;tell the pilot of a friend of the country, min country if let's go, so don't be geber, afraid of getting a ticket if you suddenly just get a ticket;-1
daftar besar denda tilang etle tak pakai helm kena ratus ribu rupiah;a large list of etle ticketing fines not wearing a helmet hit by hundred thousand rupiah;1
ditlantas polda metro resmi tarik buku tilang tindak alih etle;ditlantas polda metro officially draw a ticket book for transfer etle;0
serius kamu ga tau gimana tilang elektronik kerja jakarta elte awas denngan cctv bukan kamera gopro hp kalau video masih tilang manual bodoh;seriously, you don't know how the jakarta elte electronic ticket awasses with cctv, not a gopro hp camera if the video is still stupid manual tickets;-1
kena tilang elektronik begini caramengetahuinya;hit by an electronic ticket like this how to know;0
bukan guna kamera ponsel anggota sengaja stand by tunggu tepi jalan tunggu langgar lewat lalu foto praktek banyak jadi ini memang atur boleh atau memang tidak paham anggota polisi sistem etle;not for the cellphone camera member deliberately stand by waiting for the side of the road waiting to break through then the practice photo is a lot so this is indeed or not to understand the members of the etle system police;0
etilang;etilang;0
satlantas polres gunungkidul maksimal etle inhand sesuai instruksi kapolri;gunungkidul police traffic unit maximum etle inhand according to the national police chief's instructions;0
ikut titik tilang etle polrestabes surabaya selalu patuh ramburambu lalu lintas selamat sama yaa mitra mtb;joining the ticket point of etle polrestabes surabaya always obey the traffic ramburambu congratulations with the mtb mitra;0
ohh gadget face recognition tak kira buat etilang resek ngeflash terus tiap tengah detik kero mah;ohh gadget face recognition doesn't think for etilang resek to flash and then every middle of kero mah;0
simpel kamera etle isilop lebih mudah identifikasi plat dasar putih drpd plat dasar item eropa yg udh nerapin etle utama schengen area rata platnya putih;simple camera etle isilop easier identification of white basic plates drpd basic plate european items that have already applied etle main schengen area flat white plates;1
terap etle semua wilayah jangan tebang pilih;terpor etle all regions don't selected;0
sobat ntmc korlantas polri maksimal tega hukum bas it etle sesuai instruksi kapolri jend listyo sigit prabowo surat telegram kapolri nomor stxhum oktober;friend ntmc korlantas polri maximum handsome for law bas etle in accordance with the instructions of the national police chief listyo sigit prabowo telegram letter of the national police chief number stxhum october;1
masyarakat wajib tahu begini cara cek kendara kena etilang tidak cek;the public must know this way how to check the vehicle hit by ethilang not check;0
personil lalu lintas polres badung laksana tegur humanis masyarakat tidak guna helm;badung police traffic personnel like the humanist swirk unfamiliarist;0
tindaklanjuti perintah kapolri hapus tilang manual kapolda banten irjen pol prof dr rudy heriyanto launching etle portable ditlantas selasa polda banten;follow up on the order of the national police chief delete the banten police chief inspector general of police prof. dr. rudy heriyanto launching etle portable ditlantas tuesday, banten police;1
etle mobile resmi luncur;etle mobile official luncur;0
soal pernah kena tilang elektronik ngurusmya gampang tinggal konfirmasi bayar via bank kelar;about ever getting an electronic ticket take care of it easily just confirm pay via bank after;1
hari ops zebra polisi laku tilang elektronik manual;ops day zebra police practice manual electronic ticket;0
data gar lantas tercapture kamera etle;data gar then etle camera eat;0
kendara copot pelat nomor hindar etle polisi guna fitur face recognition via;kendara copot the hindar etle police number plate for face recognition features via;0
giat pantau arus lalu lintas kota pekanbaru lalu cctv rtmc etle si talam manis presisi ruang rtmc ditlantas polda riau selasa malam;enterprising monitor traffic flow pekanbaru city then cctv rtmc etle si sweet talam presisi rtmc room ditlantas riau regional police;1
moga aku ga kena tilang elektronik bgt mah;i hope i don't get an electronic ticket;0
komisioner kompolnas sambut baik apresiasi bijak kapolri kait etle;commissioner kompolnas welcomes the wise appreciation of the national police chief kait etle;1
giat kampanye sosialisasi etle electronic traffic law enforcement masyarakat kota prabumulih kamis oktober;enterprising campaign ethle electronic traffic law enforcement community prabumulih city thursday;0
etle kolaborasi polridukcapil kemdagri;etle collaboration of polridukcapil kemdagri;0
sosialisasi etle aplikasi smart city banyuasin dulur kito;etle socialization of smart city applications banyuasin dulur kito;1
depan kendara tidak milik sim deteksi sistem etle nahhh waspada buat langgar detikers;in front of kendara does not belong to the etle nahhh system detection sim waspada for langgar detikers;0
sosialisasi etle aplikasi smart city banyuasin dulur kito;etle socialization of smart city applications banyuasin dulur kito;1
etle jalan tol trans sumatera km jalur a b;etle toll road trans sumatera km line a b;0
atur laku tingkat efektivitas tilang elektronik etle;adjust the level of electronic electronic ticket effectiveness;0
sekali bagaimana laksana tilang etle fly over kasablanka motor knalpot bising tanya serius cc;once how like a ticket etle fly over kasablanka motorcycle muffler;1
hari ribu langgar lalu lintas pati kena tilang etle lengkap klik taut ikut;day thousands of starch traffic stated in the complete etle ticket click taut participating;1
kapolri jenderal listyo sigit prabowo sudah terap tilang manual tilang langsung per oktober nah sekarang era tilang elektronik electronic traffic law enforcement etle;national police chief gen. listyo sigit prabowo has been brought up by direct manual tickets as of october, now the electronic traffic law enforcement electronic ticketing era is now;1
makin canggih aja ni skrng kerja krna udh nerapin sistem etilang jdi skrng gak tilang jalan klo nemuin trsebut langsung lapor aja pak;it's just more sophisticated now working because i have absorbed the ethilang system so it doesn't run the road if you find it, just report it, sir;1
tindak langgar lalu lintas guna tilang manual hanya guna etle baik statis maupun mobile;acts of traffic traffic use manual tickets only for both static and mobile;1
personil sat lantas polres empat lawang sosialisasi etle masyarakat;personnel sat lantas polres empat lawang community etle socialization;0
buat transparansi kurang jelas apa emang adeknya gak pakai helm bawah umur tinggal foto proses etilang beres ngapain videoin yg bukan guna bodycam buat malu adeknya yg tolak ditertibkandivideokan;for transparency, it is unclear, whether the younger siblings don't wear a underage helmet, just a photo of the ethilang process, what are not using the bodycam for the embarrassment;0
baca berita putar tilang elektronik selalu bikin garuk kepala;read the news of an electronic speeding ticket always scratching his head;0
lokasi jadi incar etle mobile;location to be targeted etle mobile;0
team asistensi subdit gakkum ditlantas polda jawa tengah kunjung etle sat lantas polres wonogiri senin;team assistance of the gakkum subdit ditlantas central java regional police, etle sat lantas wonogiri regional police;0
jumlah langgar etle wilkum polda banten tingkat persen;number of langgar etle wilkum banten police level percent;0
polisi kembang kamera etle kendara tak punya sim bakal tahu;etle kendara camera flower police no sim will know;0
plat nomor putih kamera lalu kapan e tilang kota cirebon laku;the white camera number plate then when the elang city of cirebon sells;0
jumlah dakgar etle lama x jam;the amount of dakgar etle old x hours;1
ikut cara cek status tilang elektronik online kunjung laman masuk nomor pelat kendara nomor mesin nomor rangka sesuai stnk isi semua pilih cek data;join in how to check the status of online electronic ticketing, visit the page entry page vehicle number machine number in accordance with the stnk fill all select check data;0
polda metro jaya tambah kamera etle statis;polda metro jaya add static etle camera;1
tilang elektronik portable polda banten siap keliling jelang libur nataru;banten polda portable electronic ticket ready to travel ahead of the nataru holiday;1
luar biasa inimahh terobos baru luar biasa memang saat nih etilang terap semua daerah;this is amazing this new breakthrough is amazing when etilang is therapy all regions;1
yg pas ginian ga kok pas ga tilang elektronik etapi kan nopolnya lihat tuh;the right one isn't it right when it's not an electronic ticket, but the number is the number;1
polda metro jaya hindar tilang elektronik banyak masyarakat lepas pelat nomor kendara fdl;polda metro jaya hindar electronic ticket many people off the fdl vehicle license plate;1
etle mobile dasar milik fungsi sama etle statis saja ada lebih dinamis fleksibel;etle mobile basic function with etle static alone there is more dynamic flexible;1
lokasi razia kalau etilang biasa cctv khusus biasa sih ring road sama asal pakai helm aman etilang;raid location if the ordinary ethilang cctv is special, the same ring road is as long as wearing a safe helmet etilang;1
jangan stnk blokir cara bayar denda tilang etle;don't stnk block how to pay etle ticket fines;0
awas ribu kamera etle pelotot kendara nakal;watch out thousands of naughty kendara etle camera;-1
askrl gais yg pernah kena etle kode muncul kapan kok status blokir padahal surat baru dateng kemarin;askrl gais who had been hit by etle code appeared when the status was blocking even though the new letter came yesterday;1
mobil plat nomor putih tulis hitam liar kota cirebon;cars plate white number writing wild black cirebon city;-1
pataka sosialisasi etle aipda kanit kamsel personil pataka sat lantas polres banyuasin hari rabu desember laksana giat sosialisasi etle;pataka socialization etle aipda kanit kamsel personnel pataka sat lantas banyuasin police;0
hari gin semua orang punya hp polri harus bikin apps yg guna di smartphone anggota catat etilang foto langgar isi no plat yg harus koneksi dgn ektp nomer hp milik udah kirim deh server;day gin everyone having a polri hp must create apps whate in smartphone members of note esthluck photos looking contents no plate no support connection with ektp number hp owned have server;0
giat dikmas lantas sosialisasi laku tindak langgar lalu lintas etle lalu radio benpas subang;enterprising dikmas then the socialization of traffic ethle traffic degree then benpas subang radio;0
bule ketilang etle bayar cekal imigrasi;caucasians ketilang etle pay immigration branch;0
jelang ktt g polisi tambah titik kamera tilang elektronik;ahead of the police summit, adding an electronic ticketing camera point;0
tilang manual jalan resmi hapus ganti tilang elektronik begini prosedur;manual ticket of official roads delete electronic ticket this procedure;0
ber tiru nihh biar gak ketilang etle cabut plat nopol gelapin warna nopol;imitate this so that it doesn't go to etle pull out the number of nopol plates daples nopol;0
tadi lewat metland polisi takut bgt kena etilang mana pas bgt gapake helm;earlier, through metland the police were afraid of being hit by ethilang, which was right when i was very much;-1
pakai etleetle mobile tpi sekarang marak sepeda motor plat nomor belakang kes kecut saya lihat hobi langgar atur lalin patroli pak yg lebih sering laksana;use etleetle mobile but now rife motorbikes rear plate numbers, i see a hobby of violating the latter of the patrol patrol which is more often like;1
fenomena copot plat nomor hindar etle polda metro jaya bakal tilang manual hingga sitakendaraan;phenomenon of removing the plate number hindar etle polda metro jaya will be a manual ticket to the situation;0
tilang manual udh ga tapi polisi yg mutermuter jalan fotoin yg rasa sbg langgar kirim sbg bukti etle kah;manual ticketing is not but the police who turn out the road photo that tastes as a sending as proof of the etle;0
terap etle harap kurang pungli tugas lapang dapat beberapa curang sistem tilang elektronik dapat laku kendara contoh kendara ganti nomor polisi kendara kendara;terpor ethle please lack extortion of field tasks can be a few cheating electronic ticketing systems can be used for vehicle for example kendara kendara police number;-1
tingkat layan laku polda makin tingkat guna tilang elektronik sinergi jaga kondusifitas;polda laku laku layer level is increasingly level for electronic ticketing synergy in maintaining conduciveness;0
sosialisasi etle aplikasi smart city banyuasin dulur kito;etle socialization of smart city applications banyuasin dulur kito;1
cuma bayang harap sistem etle seperti yg di yt caught in providence jangan hanya sistem yg ubah habit cari cuan setor atas tetep pelihara;just shadow please the etle system like the one in yt caught in providence, don't just change the habit, looking for the top of the top;1
kendara spion jepret etle mobile bakal tilang;kendara rear view mirror etle mobile will be ticketed;0
etilang saiki ono engentu o ndan;etilang saiki ono definition odan;0
aiptu awaludin panit lantas polsek karawaci laksana atur arus lalulintas sekaligus sosialisasi etle kendara tl lea jl merdeka cimone karawaci kota tangerang;aiptu awaludin panit lantas karawaci sector police laksana arrange traffic flow as well as etle kendara socialization tl lea jl merdeka cimone karawaci tangerang city;0
balada etilang stop tilang tempat no pungli;balaradi etikeng stop ticket place no pungli;0
ive just posted a new blog komisioner kompolnas sambut baik apresiasi bijak kapolri kait etle;ive just posted a new blog commissioner kompolnas welcomes the wise appreciation of the national police chief kapolit etle;1
hampir semua lokasi wilayah jabodetabek laku ini malah pernah lihat jatiasih depan hidung polantas baik buat solusi kait etle jika warga yg kirim foto langgar lalin beri hadiah nilai tilang yg raih macam cepu digital;almost all locations of the jabodetabek laku area have even seen the jatiasih in front of the polantas nose, good for the etle hooks solution if the residents who send photos of the lardy give a ticket value that won the kind of digital cepu;1
giat sosialiasai etle masyarakat kota prabumulih minggu desember;active socialization ethle people in the city of prabumulih sunday december;-1
kemarin etle sekarang hape coba akhir tahun;yesterday etle is now cellphone try the end of the year;0
mobil tilang elektronik kini lengkap kecerdasanbuatan;electronic ticket cars are now complete intelligence;1
pw perisai dki jakarta geruduk pmj surat tilang etle salah sasar duga mampu deteksi plat nomer palsu;pw dki jakarta prise grainting pmj ticket etle salah sasar suspected of being able to detect fake numbers plates;0
waspada modus tipu tilang elektronik via whatsapp;alert mode of electronic ticketing via whatsapp;0
bagaimana dgn motor yg nunggu palang rel kereta jalur kanan pernah yg tindak aparat sehrsnya ini yg pertama tindak dgn ada etle ada efek jera mau disiplin;what about the motorbike that is waiting for the right lane railroad crossing the apparatus so that this is the first to act with etle there is a deterrent effect to be disciplined;1
kena tilang elektronik begini carabayarnya;hit an electronic ticket like this;0
ide brilian kalau usul laksana konversi esemka group bonus motor gak bakal kena etilang umur hidup dapat langsung semat teknologi stealth;brilliant ideas if the proposal is like the conversion of esemka group bonus motorbikes will not be subject to life age can directly semat stealth technology;1
lupa klo tggl genap dah kena etle plat i ganjil;forgot that even if you have got an odd etle plate i;-1
hai terap tilang elektronik electronic traffic law enforcement etle laku bahkan baru kapolri jenderal listyo sigit prabowo larang tilang manual tindak langgar lalu lintas;hai electronic traffic law enforcement electronic electronic ticket ethle between baga even only national police chief listyo sigit prabowo larang ticket manual traffic manual;0
awal tahun polda malut resmi laku tilang elektronik;beginning of the north maluku regional police official electronic ticket;0
sosialisasi etle bandung polisi foto langgar pakai ponsel;etle bandung socialization police photos of violers using mobile photos;0
data gar lanyas tercapturekamera etle mobile handheld;gar lanyas data lifted bysekamera etle mobile handheld;0
surat telegram larang gelar tilang manual sebut ditandatangani kakorlantas polri irjen pol firman shantyabudi atas nama kapolri;the telegram letter forbids manual ticket title signed by the national police headquarters inspector general firman shantyabudi on behalf of the national police chief;1
yang pernah kena etilang gak pake sabuk kam gak ken nanya;those who have been hit by ethilang do not use the belt you don't want to ask;0
salam presisi perlu sobat tahu ditlantas polda sumbar terap etle hand held tugas bekal kamera ponsel bas etle mobile jalan tilang elektronik mana kapan saja;greetings, you need to know that the west sumatra regional police ditlantas ethle hand held has the task of the camera bas etle mobile electronic ticket camera;0
awas tilang etle deteksi wajah kendara tidak punya sim lengkap nama;watch out for etle ticket detection of kendara face do not have a complete sim name;1
catat laku dapat surat tilang etle surabaya iring kembang teknologi ini polisi tilang kendara yang langgar atur via;record the behavior of the surabaya etle surabaya ticket ticket ticket;0
gue sebenernya kurang tuju tidak ada tilang manual lg jalan tau bapak polici salah minta uang jajan liat skrg efek kendara makin suka suka gage jg ga laku jalan yg non etilang;actually, i actually have no manual ticketing again, you know that mr. polici is wrong, asking for pocket money to see the effect of the vehicle, the more likes to like gage, it doesn't sell well.;0
satlantas polresta bandung terap tega hukum langgar lalu lintas elektronik upa etle mobile wilayah hukum polresta bandung ayo patuh tertib lalu lintas;satlantas polresta bandung terrapa thanks to the legal of the electronic traffic electronic ethle mobile area of ​​the bandung police legal region come on obedient traffic order;1
perkara tilang etle;etle ticket case;0
giat pantau arus lalu lintas kota pekanbaru lalu cctv rtmc etle si talam manis presisi ruang rtmc ditlantas polda riau senin malam;enterprising monitor traffic flow pekanbaru city then cctv rtmc etle si sweet talam precision rtmc room ditlantas polda riau monday night;1
aku setujuu kalau etilang lebih bagus sih biar gak pungli moga terobos jadi yg lebih baik;i agreed that eantilang was better so i didn't extort it, i hope it was broken down to be a better one;1
satlantas polresta banjarmasin laku tilang kamera etle tiga titik;banjarmasin police traffic unit traffic unit camera camera etle tiga point camera;0
etle biasa tempat sifat statis tempat titik strategis tentu lampu lalu lintas simpang;etle ordinary place of static traits where the strategic point is of course the simpang traffic lights;1
kamera etle rekam langgar lama operasi tinombala via;etle camery record long long tinombala operation via;-1
dukung sela banyak kasus yg buat masyarakat percaya polri inovasi etle kami yakin kembali sedikit sedikit percaya publik pak ada teknologi tetap rawan korup internal instansi;support between many cases that make people believe that the national police innovation etle is confident again a little a little believe in the public, there is technology that remains prone to corrupt internal agencies;1
operasi zebra polisi depan tindak tilangelektronik;operation zebra police front tile electronics;0
daftar jenis langgar tak tangkap jenis tangkap kamera etle;list of types of langgar not capture types of etle camera catch;0
kurang etle larang tilang manual kapolre metro bekas kota pilih tegur langgar lalin;less ethle forbids manual ticket kapolre metro former city choose reprimand langgar lalin;-1
polda metro jaya uji coba tilang etle mobilebesok;polda metro jaya test trial etle mobilebesok;0
iya betul kamera etle memang sulit utk identifikasi plat nomor kendara warna hitam teks putih;yes, the etle camera is indeed difficult to identify the black kendara numbers in the white text;-1
koe vas bija gali na area ma jae ne aja tra ne jojo etle khbar padi jse;koe vas bija gigs the area of ​​ma jae ne just tra ne jojo etle khbar padi jse;0
etle benar ada kena sendiri;etle is really hit by himself;1
polisi larang tilang manual berapa kamera etle purwakarta;police forbid manual ticket how much etle purwakarta camera;1
eala kenek etilang gateli;eala kenek etilang gateli;0
data gar lantas guna helm tercapture kamera etle;gar data then for helmets with etle cameras;0
nah kannn etle blm siap pak lapang kacau balau banyak langgar mhn atensi;well, ethal hasn't been ready to be channeled, there are many degrees of attention;1
bri ikan harga polda peran aktif kembang etle;bri fish price of polda active role of kembang etle;-1
yaaa di sini atur buat dagel kan benar jelas larang parkir rambu ga tindak tegas minimal tilang ga tilang manual kan tilang elektronik kalau perlu derek denda masuk kas daerah;yaaa here, set for dagel, it is true that it is clearly prohibited the parking signs not to act decisively at least a manual ticket right, right an electronic ticket if necessary;1
aa bsdna aapiyao ni chaddi ghar ma khovai jay ne etle social media ma avi ne k bjp amara gher thi chaddi lai gai alya dofao e tamara j karya karta hata;aa bsdna aapiyao ni chaddi ghar ma khovai jay ne etle social media ma avi ne k bjp amara gher thi chaddi lai gai alya dofao e tamara j karya karta hata;1
jancok pancene om langgar mulai gak pake helm gak spion plat nomor lepas gak isilop soal backing tn acara kodam trus konvoi acara gak sangat rugi kendara tinggal liat aja isilop berani kirim etle gak;jancok pancene om langgar starting not to use a helmet not a rear view mirror of the loose number plate not isilop about the backing of the kodam event then the convoy of the event is not very loss;-1
novembers dishub kota batu laku pasang cctvetle simpang pesanggrahan;novembers dishub kota batu laku install cctvetle simpang pesanggrahan;0
balada etilang stop tilang tempat no pungli wujud polri presisi menindaklanjuti arah kapolri jenderal polisi listyo sigit prabowo kait stop pungli dirlantas polda jatim kombes pol muhammad taslim chairuddin s i k m h;balladi etop stop ticket place no pungli forms of police precision following up on the direction of national police chief general police listyo sigit prabowo hook stop pungli dirlantas east java regional police commission;1
senin desember tim asistensi ditlantas polda sumsel sosialisasi etle aplikasi smart city dulur kito aula polres prabumulih;monday december ditlantas team of south sumatra regional police socialization etle smart city application dulur kito hall prabumulih police;1
ribu kendara langgar lalu lintas jaring etle kamera tilang elektronik kota kendari sulawesi tenggara sultra catat etle tangkap langgar lalu lintas hitung sejak september hingga oktober;thousand kendara langgar traffic etle net electronic camera camera kendari city southeast sulawesi southeast sulawesi records etle catch traffic counting from september to october;0
cara bayar denda tilang elektronik etle;how to pay electronic ticket fines etle;0
tilang elektronik manual tetep;manual electronic ticket;0
harus kalo udah bayar denda beres kak soal tau kalo gamau stnknya blokir harus bayar etilang nah klo kakak mau bayar dulu tgl sidang gpp kak mau pakai cara bisa kak;you have to pay a fine, sis, you know, if you don't have the stnk, you have to pay for eternula, if you want to pay for the gpp trial, you want to use the way you can use it, sis;1
kendara jaring tilang elektronik lama libur natal;kendara old electronic ticket net christmas holidays;1
apa dapat sahabat pilar hapus tilang manual ini kemudian ganti tilang elektronik ngobrol santai bareng paman dika kita talk slow;what can be a friend of pillar erase this manual ticket then change the electronic ticket chat casually with uncle we talk slow;-1
kena tilang etle operasi zebra cara cek bayar;hit by a ticket etle zebra operations how to check pay;0
warning buat motor jangan lepas pelat hindar tilang elektronik ancam hukum;warning for motors do not achieve the plate of the place of electronic shops;0
hari etle mobile mulai uji coba jalan protokol ibu kota;etle mobile day starting testing the capital city protocol road;0
etle amuk loko bija ne salah dese k account close kari nakhay pn sudharse ny suraj;etle amuk loko bija ne salah dese k account close kari nakhay pn sudharse ny suraj;0
rivki datang pokso etle subdit gakkum ditlantas polda metro jaya konfirmasi langgar lalu lintas sangka;rivki came pokso etle subdit gakkum ditlantas polda metro jaya confirming traffic langgar;0
tilang manual hapus jadi enggak tau nih kena tilang pak polisi amanaman aja corsa riders loh cek kamu kena tilang elektronik nggak kuy langsung cek situs a thread;manual tickets delete so don't know, i got a ticket, the policeman is safe;1
tilang elektronik terap siantar kasatlantas ungkap sebab via;the siantar kasatlantas electronic ticket said because via via;0
ps kasibkeuangan aipda andy lesmana bendahara dishub kab empat lawang koordinasi bank sumsel babel kait cair dana hibah etle;ps kasibkeuangan aipda andy lesmana treasurer dishub empat lawang district coordination of bank sumsel babel liquid liquid fund etle grant;0
makin sering liat banyak motor yg lepas plat belakang apa hindar tilang elektronik;the more often see the motorbike that off the back plate what electronic ticketing;1
etle mobile polda metro jaya tilang langgar;etle mobile polda metro jaya tilang langgar;0
data gar lantas guna hp kendara tercapture kamera etle;data gar then for hp kendara is captured by etle camera;0
cinta tak indah etle;love is not beautiful etle;1
